ID,Status,Transaction ID,Shipping,Total,CEP
5120,Completed,40220,69.63,331.63,22261-001
5121,Completed,40229,0.0,410.38,04532-082
5122,Completed,40248,0.0,583.2,16010-390
5123,Completed,40252,15.0,113.0,74305-260
5124,Completed,40260,0.0,595.8,03131-010
5124,Completed,51650,47.51,376.91,03131-010
5124,Cancelled,56596,72.31,428.71,03131-010
5124,Completed,56597,0.0,534.6,03131-010
5124,Completed,62646,0.0,534.6,03131-010
5125,Completed,40265,0.0,970.2,05690-080
5125,Completed,44170,0.0,568.8,05690-080
5125,Completed,64193,0.0,1182.6,05690-080
5126,Completed,40268,0.0,1427.4,30380-490
5126,Completed,41521,0.0,1086.84,30380-490
5126,Cancelled,41707,0.0,2446.2,30380-490
5126,Completed,44155,0.0,1231.2,30380-490
5126,Cancelled,44910,0.0,2030.4,30380-490
5126,Completed,45124,0.0,2354.4,30380-490
5127,Completed,40273,0.0,514.0,31260-250
5127,Completed,41440,0.0,428.4,31260-250
5127,Completed,42851,0.0,428.4,31260-250
5127,Completed,44163,0.0,680.04,31260-250
5127,Completed,45020,0.0,471.24,31260-250
5127,Completed,45233,0.0,480.6,31260-250
5127,Completed,45362,0.0,489.6,31260-250
5127,Completed,45884,0.0,662.4,31260-250
5127,Completed,47724,0.0,453.6,31260-250
5127,Completed,49359,0.0,480.6,31260-250
5127,Completed,49816,0.0,453.6,31260-250
5127,Completed,51593,0.0,662.4,31260-250
5127,Cancelled,52813,0.0,788.0,31260-250
5127,Cancelled,52821,0.0,462.4,31260-250
5127,Completed,52824,0.0,462.4,31260-250
5127,Cancelled,54667,0.0,438.3,31260-250
5127,Completed,54668,0.0,432.0,31260-250
5127,Completed,57737,0.0,464.4,31260-250
5127,Completed,59078,0.0,619.2,31260-250
5128,Completed,40276,0.0,403.2,01429-020
5128,Completed,45799,0.0,900.0,01429-020
5128,Completed,46199,0.0,799.2,01429-020
5128,Cancelled,52864,0.0,1968.0,01429-020
5129,Completed,40280,71.69,437.09,05350-000
5130,Cancelled,40283,15.0,292.2,70338-100
5131,Completed,40297,0.0,928.0,29102-010
5132,Cancelled,40299,0.0,441.0,13203-060
5132,Completed,40303,0.0,441.0,13203-060
5133,Completed,40332,38.05,256.05,07097-420
5133,Completed,44643,0.0,552.0,07097-420
5134,Completed,40343,0.0,70.2,74410-080
5134,Completed,66048,0.0,88.2,74410-080
5135,Cancelled,40344,430.67,809.57,86020-041
5135,Completed,40497,0.0,405.9,86020-041
5135,Cancelled,42071,0.0,545.4,86020-041
5136,Completed,40367,0.0,588.0,05614-040
5137,Completed,40383,0.0,526.0,22780-420
5138,Completed,40385,0.0,563.4,91900-050
5138,Failed,41118,0.0,548.0,91900-050
5139,Completed,40395,0.0,404.19,45026-145
5140,Completed,40407,0.0,406.62,74935-187
5141,Failed,40410,0.0,550.0,22793-242
5142,Cancelled,40418,283.21,673.79,28035-642
5142,Completed,40420,0.0,460.78,28035-642
5142,Completed,41484,0.0,554.4,28035-642
5142,Completed,45610,0.0,1620.0,28035-642
5143,Completed,40425,0.0,478.0,22776-070
5143,Completed,44511,0.0,502.0,22776-070
5144,Completed,40428,0.0,464.0,22631-030
5145,Completed,40440,0.0,399.6,74351-013
5146,Completed,40444,0.0,432.0,35430-040
5147,Cancelled,40446,328.09,558.49,20541-120
5148,Cancelled,40450,0.0,874.8,69037-145
5149,Completed,40452,0.0,440.0,70390-135
5149,Completed,43963,0.0,452.0,70390-135
5149,Completed,44218,0.0,499.0,70390-135
