ID,Status,Transaction ID,Shipping,Total,CEP
3825,Completed,29236,0.0,1372.0,13092-621
3825,Completed,29843,0.0,1666.0,13092-621
3825,Completed,37879,0.0,2780.0,13092-621
3825,Completed,41021,0.0,1798.0,13092-621
3825,Completed,53409,0.0,3542.4,13092-621
3827,Completed,26661,0.0,716.0,34007-076
3828,Completed,26669,0.0,533.0,59020-100
3828,Completed,52766,0.0,717.4,59020-100
3829,Completed,26690,15.0,230.6,70670-426
3830,Completed,26698,86.09,350.19,87305-130
3831,Completed,26700,32.77,400.77,77016-172
3831,Completed,27114,31.17,319.17,77016-172
3831,Completed,46441,0.0,437.85,77016-172
3832,Completed,26703,0.0,423.0,09820-680
3834,Completed,26728,0.0,2097.6,04086-001
3835,Completed,26718,0.0,5420.44,60165-070
3836,Completed,26731,0.0,2635.2,05611-050
3837,Completed,26733,0.0,401.8,09541-100
3837,Completed,28524,0.0,451.2,09541-100
3837,Completed,29110,94.11,413.91,09541-100
3837,Completed,30118,0.0,489.6,09541-100
3837,Completed,33774,0.0,549.8,09541-100
3837,Completed,41496,0.0,502.0,09541-100
3837,Completed,47238,0.0,476.0,09541-100
3839,Completed,26748,0.0,648.0,79170-000
3839,Completed,44804,0.0,628.2,79170-000
3842,Completed,26780,153.85,405.85,89300-670
3843,Completed,26785,0.0,1386.0,89012-170
3843,Completed,44626,0.0,1069.2,89012-170
3843,Completed,46410,0.0,1177.2,89012-170
3843,Completed,46425,0.0,572.4,89012-170
3846,Completed,26810,0.0,1888.0,18035-630
3848,Completed,26826,0.0,444.6,04513-080
3853,Completed,26872,78.09,372.09,31340-560
3853,Completed,64842,0.0,439.2,31340-560
3853,Completed,64855,0.0,475.2,31340-560
3854,Completed,26881,0.0,2224.0,81210-370
3855,Completed,26885,0.0,692.0,88301-660
3857,Completed,26919,89.15,441.15,77021-600
3859,Completed,27029,0.0,889.2,22723-006
3863,Completed,26971,0.0,432.8,41680-048
3864,Completed,27067,0.0,-943.4,06414-000
3864,Completed,26992,0.0,896.23,06414-000
3866,Completed,26982,0.0,708.0,22471-080
3869,Completed,27009,0.0,588.0,29056-100
3870,Completed,27027,15.0,251.0,70673-205
3871,Completed,27606,260.13,946.13,66645-250
3871,Completed,66884,0.0,435.2,66645-250
3872,Completed,27042,0.0,571.0,06429-200
3872,Completed,39885,0.0,491.4,06429-200
3873,Completed,29634,0.0,440.0,35640-000
3873,Completed,52475,0.0,431.28,35640-000
3873,Completed,62073,0.0,608.4,35640-000
3874,Completed,27062,0.0,454.0,13480-530
3875,Completed,27083,0.0,520.6,29111-630
3876,Completed,27077,0.0,558.6,04149-130
3877,Completed,27085,0.0,523.0,01403-002
3877,Completed,31169,0.0,402.9,01403-002
3879,Completed,27198,0.0,486.0,05009-000
3882,Completed,27117,0.0,496.0,04363-040
3883,Completed,27124,0.0,475.0,94410-160
3883,Completed,30044,0.0,422.0,94410-160
3883,Completed,30094,0.0,-422.0,94410-160
3884,Completed,27139,0.0,2352.0,05604-000
3884,Completed,27485,0.0,1176.0,05604-000
3885,Completed,27145,0.0,480.0,80240-041
3885,Completed,28103,223.43,619.43,80240-041
3886,Completed,27147,0.0,826.0,14804-189
3889,Completed,27168,0.0,492.0,71940-720
3891,Completed,27244,0.0,570.0,98390-000
3891,Completed,27526,0.0,1068.4,98390-000
