Status,Transaction ID,ID,Shipping,Total
Cancelled,7777,1155,80.91,374.91
Cancelled,7779,1155,0.0,501.6
Cancelled,7780,633,0.0,444.0
Completed,7781,1155,59.05,255.05
Completed,7782,1156,0.0,452.0
Cancelled,7785,1157,15.0,249.0
Completed,7786,1158,0.0,2254.0
Completed,7788,992,0.0,508.0
Cancelled,7791,1159,0.0,406.0
Cancelled,7809,1147,0.0,423.0
Completed,7815,814,0.0,494.0
Cancelled,7817,1160,0.0,475.8
Completed,7820,341,0.0,3900.5
Completed,7828,927,0.0,2208.0
Completed,7830,635,0.0,716.0
Cancelled,7832,1161,0.0,4032.0
Cancelled,7838,1162,0.0,508.0
Cancelled,7839,1092,0.0,639.35
Cancelled,7840,1092,0.0,639.35
Completed,7841,1162,0.0,508.0
Cancelled,7843,1163,0.0,1498.0
Cancelled,7845,1164,0.0,639.35
Cancelled,7846,1164,0.0,639.35
Cancelled,7849,1165,0.0,639.35
Cancelled,7850,1165,0.0,639.35
Cancelled,7851,1166,0.0,639.35
Cancelled,7852,1166,0.0,639.35
Completed,7853,1167,0.0,2305.8
Completed,7856,1168,0.0,792.0
Cancelled,7859,958,0.0,432.0
Cancelled,7860,958,0.0,432.0
Cancelled,7862,1169,0.0,468.0
Completed,7864,1169,0.0,468.0
Completed,7867,1170,0.0,576.0
Completed,7870,1171,0.0,924.0
Cancelled,7871,1171,0.0,1224.0
Cancelled,7872,1171,0.0,1224.0
Completed,7873,1016,0.0,599.6
Cancelled,7875,1171,0.0,1224.0
Cancelled,7877,1172,0.0,568.0
Cancelled,7879,1171,0.0,1224.0
Completed,7880,1171,0.0,1224.0
Cancelled,7886,1165,0.0,639.35
Completed,7889,1172,99.05,955.05
Completed,7890,459,0.0,1226.5
Cancelled,7896,1173,0.0,502.0
Cancelled,7897,1174,0.0,490.0
Cancelled,7903,1165,0.0,639.35
Cancelled,7910,52,0.0,488.0
Completed,7916,1175,0.0,730.0
Cancelled,7922,813,0.0,430.8
Completed,7924,47,0.0,1044.0
Completed,7928,1172,0.0,518.0
Cancelled,7930,1176,21.01,55.01
Cancelled,7931,1072,0.0,1838.0
Completed,7932,1072,0.0,1554.0
Cancelled,7933,1177,0.0,524.8
Completed,7937,1178,0.0,409.8
Completed,7939,813,0.0,430.8
Completed,7942,930,0.0,1086.0
Completed,7944,1179,0.0,406.6
Completed,7946,235,0.0,793.0
Cancelled,7948,750,0.0,1632.0
Completed,7952,461,0.0,405.0
Cancelled,7958,1173,15.0,326.4
Completed,7959,1173,15.0,326.4
Completed,7964,1166,0.0,639.35
Completed,7968,1180,0.0,428.0
Completed,7973,1181,0.0,645.6
Completed,7975,1182,0.0,634.0
Cancelled,7978,1183,15.0,651.0
Completed,7981,1184,0.0,582.0
Completed,7984,1185,0.0,780.0
Cancelled,7987,1186,34.49,322.49
Completed,7993,1187,0.0,497.0
Completed,7996,1188,0.0,459.6
Cancelled,8000,1189,0.0,3377.4
Completed,8002,1189,0.0,3377.4
Completed,8004,958,0.0,432.0
Cancelled,8005,459,0.0,1016.0
Completed,8008,1190,0.0,686.08
Cancelled,8012,1165,0.0,639.35
Cancelled,8013,1165,0.0,639.35
Cancelled,8015,1191,0.0,576.0
Completed,8016,1192,0.0,476.0
Completed,8017,1193,0.0,528.0
Completed,8018,1194,0.0,1148.0
Completed,8019,1158,0.0,3096.0
Completed,8021,1195,0.0,480.0
Cancelled,8024,1196,83.91,527.91
Completed,8025,1196,0.0,444.0
Completed,8028,1197,0.0,448.0
Completed,8032,833,0.0,459.6
Cancelled,8034,1198,0.0,615.6
Cancelled,8035,1198,0.0,615.6
Cancelled,8036,1199,0.0,988.2
Cancelled,8037,1199,0.0,988.2
Cancelled,8039,793,0.0,1566.0
Completed,8045,1200,0.0,1152.0
Completed,8053,1201,0.0,490.0
Cancelled,8054,1202,0.0,1409.5
Cancelled,8057,1203,0.0,576.0
Completed,8058,1204,0.0,550.0
Completed,8063,1205,0.0,446.9
Cancelled,8065,1206,0.0,576.0
Cancelled,8066,1206,0.0,576.0
Cancelled,8074,1207,48.43,348.23
Cancelled,8075,1207,48.43,348.23
Completed,8076,1208,0.0,411.2
Cancelled,8077,1207,48.43,348.23
Cancelled,8078,1207,48.43,348.23
Completed,8079,1207,48.43,348.23
Completed,8080,1102,0.0,405.9
Cancelled,8082,1209,0.0,448.0
Cancelled,8083,485,60.33,170.13
Cancelled,8088,1210,0.0,757.6
Cancelled,8090,1211,34.49,322.49
Completed,8092,1210,0.0,757.6
Completed,8097,1206,0.0,576.0
Completed,8099,1212,0.0,438.0
Completed,8101,1213,0.0,423.0
Completed,8106,1214,0.0,1151.0
Cancelled,8107,1017,60.85,196.85
Cancelled,8109,533,15.0,2151.0
Cancelled,8112,1079,0.0,466.0
Cancelled,8115,1215,0.0,816.0
Completed,8118,1216,0.0,1656.0
Completed,8120,1217,0.0,408.0
Completed,8128,1218,0.0,828.0
Completed,8130,1219,0.0,588.0
Completed,8132,1220,0.0,448.0
Cancelled,8134,1221,0.0,236.8
Cancelled,8136,1222,0.0,432.9
Completed,8138,955,0.0,484.0
Completed,8140,255,0.0,958.0
Completed,8147,881,0.0,2316.0
Completed,8152,1223,0.0,468.0
Completed,8154,197,0.0,708.0
Cancelled,8156,1224,0.0,474.0
Completed,8157,1225,0.0,436.0
Completed,8162,1226,0.0,562.0
Completed,8163,1227,0.0,1524.0
Completed,8166,3,0.0,492.0
Completed,8170,1228,0.0,474.0
Cancelled,8171,1229,0.0,2234.0
Cancelled,8176,592,0.0,1198.0
Completed,8180,1230,0.0,3476.0
Cancelled,8184,1231,0.0,548.0
Completed,8185,1232,0.0,456.0
Completed,8186,1231,0.0,470.0
Cancelled,8187,786,0.0,2108.0
Cancelled,8189,1233,0.0,480.0
Completed,8192,126,0.0,601.0
Cancelled,8193,1226,0.0,530.0
Completed,8197,1234,144.39,1642.39
Cancelled,8198,535,0.0,422.0
Completed,8199,1235,0.0,658.8
Completed,8200,535,0.0,422.0
Cancelled,8202,1130,0.0,464.0
Completed,8205,1008,0.0,451.0
Cancelled,8209,1236,0.0,568.0
Cancelled,8210,1236,0.0,568.0
Completed,8211,1237,0.0,572.5
Completed,8213,474,0.0,466.0
Cancelled,8215,1236,0.0,568.0
Completed,8217,1238,0.0,1728.0
Cancelled,8221,1239,0.0,654.0
Completed,8225,1158,0.0,1424.6
Cancelled,8226,1240,0.0,594.0
Cancelled,8230,1241,0.0,450.0
Completed,8231,1241,0.0,450.0
Completed,8240,1239,0.0,654.0
Cancelled,8242,1242,0.0,518.0
Cancelled,8248,1102,0.0,405.8
Cancelled,8254,1233,0.0,456.0
Cancelled,8257,1243,0.0,588.0
Cancelled,8260,836,0.0,1056.0
Completed,8261,836,0.0,1056.0
Cancelled,8263,1130,0.0,464.0
Completed,8264,1130,0.0,464.0
Cancelled,8265,1244,86.17,298.17
Completed,8267,1171,0.0,2856.0
Cancelled,8271,1243,0.0,1776.0
Completed,8277,1245,0.0,696.0
Completed,8279,1246,0.0,426.0
Cancelled,8281,1247,0.0,563.9
Cancelled,8284,1248,0.0,492.0
Completed,8288,1249,61.25,217.25
Cancelled,8301,1250,0.0,636.0
Completed,8303,1251,0.0,560.0
Completed,8308,1252,0.0,584.0
Completed,8311,1253,0.0,2122.0
Cancelled,8313,100,0.0,1117.2
Completed,8315,952,0.0,434.0
Completed,8317,1240,0.0,594.0
Completed,8319,1254,0.0,516.0
Completed,8325,588,0.0,1488.0
Completed,8330,97,0.0,1036.0
Completed,8333,1255,0.0,408.0
Cancelled,8334,1256,0.0,468.0
Completed,8336,1257,0.0,3408.0
Completed,8338,1258,0.0,444.0
Completed,8340,1102,0.0,420.0
Cancelled,8342,1256,0.0,468.0
Completed,8344,1259,0.0,503.8
Cancelled,8346,50,0.0,988.2
Completed,8347,1260,0.0,432.4
Cancelled,8352,310,0.0,407.8
Cancelled,8358,1261,0.0,3048.0
Completed,8361,380,0.0,1554.0
Completed,8362,1261,0.0,3048.0
Completed,8373,1262,0.0,458.0
Completed,8379,1263,0.0,136.0
Completed,8381,1206,0.0,1728.0
Completed,8386,1264,0.0,494.0
Cancelled,8393,693,0.0,538.0
Completed,8394,693,0.0,538.0
Cancelled,8397,1265,0.0,454.8
Cancelled,8401,1259,0.0,503.8
Completed,8404,813,0.0,481.6
Cancelled,8410,1266,0.0,594.0
Completed,8416,1267,0.0,445.0
Cancelled,8417,1268,29.87,86.87
Completed,8421,1143,0.0,448.0
Completed,8422,1269,0.0,588.0
Cancelled,8423,1270,0.0,454.8
Completed,8426,1000,0.0,740.0
Completed,8427,1271,0.0,796.0
Completed,8431,834,15.0,219.0
Completed,8433,1272,51.35,207.35
Completed,8440,458,0.0,490.0
Completed,8444,801,45.43,345.23
Cancelled,8446,1273,59.99,207.99
Cancelled,8448,1274,0.0,558.0
Completed,8451,1275,36.49,134.49
Completed,8453,757,0.0,672.6
Completed,8456,1276,0.0,490.0
Completed,8459,1105,0.0,493.8
Cancelled,8465,270,0.0,490.0
Completed,8467,1277,0.0,553.8
Completed,8469,436,0.0,1452.0
Completed,8470,1053,0.0,576.0
Cancelled,8473,1278,173.33,483.33
Cancelled,8475,446,0.0,1044.0
Cancelled,8476,1275,36.49,134.49
Completed,8477,1272,51.35,207.35
Cancelled,8481,1279,60.81,344.81
Cancelled,8484,1280,0.0,406.0
Completed,8486,1280,0.0,406.0
Cancelled,8489,1281,34.49,322.49
Cancelled,8490,1281,0.0,576.0
Completed,8494,1282,0.0,602.0
Completed,8499,1283,0.0,577.8
Completed,8502,1053,0.0,455.2
Completed,8506,231,0.0,1137.0
Completed,8510,1284,0.0,431.6
Cancelled,8513,1285,0.0,406.5
Completed,8516,159,0.0,896.4
Completed,8520,1286,75.01,159.01
Cancelled,8526,1287,0.0,456.0
Cancelled,8527,1288,0.0,408.0
Completed,8529,1288,0.0,424.0
Completed,8538,1162,0.0,450.0
Completed,8539,1289,0.0,624.0
Cancelled,8545,946,0.0,556.0
Cancelled,8550,1290,0.0,846.0
Completed,8551,1290,0.0,1128.0
Completed,8552,1080,0.0,1584.0
Cancelled,8554,1291,0.0,994.0
Cancelled,8556,1292,0.0,599.6
Completed,8557,1291,0.0,876.0
Cancelled,8559,1265,0.0,431.6
Completed,8560,527,0.0,792.0
Cancelled,8561,1011,0.0,432.0
Completed,8563,1166,0.0,557.0
Cancelled,8565,129,15.0,709.0
Completed,8566,129,0.0,694.0
Completed,8567,281,0.0,490.0
Completed,8570,1293,0.0,538.0
Cancelled,8573,1294,0.0,838.0
Completed,8577,222,0.0,1036.0
Completed,8579,1295,0.0,522.0
Completed,8580,1296,0.0,490.0
Cancelled,8584,533,15.0,1407.0
Cancelled,8594,1297,75.41,174.41
Completed,8595,1298,0.0,1728.0
Completed,8598,209,0.0,48.0
Completed,8599,129,0.0,992.0
Cancelled,8603,1299,0.0,2600.0
Cancelled,8605,1300,0.0,1176.0
Cancelled,8609,1265,0.0,403.2
Completed,8620,309,0.0,555.8
Completed,8622,1301,0.0,550.0
Completed,8624,492,0.0,835.8
Completed,8626,1302,0.0,419.5
Completed,8629,1292,0.0,599.6
Cancelled,8635,1299,0.0,2600.0
Cancelled,8637,1299,0.0,2600.0
Cancelled,8638,1299,0.0,2600.0
Completed,8639,1000,0.0,2302.8
Cancelled,8641,1299,0.0,2600.0
Cancelled,8644,1303,0.0,1626.0
Completed,8645,1303,0.0,1528.0
Cancelled,8646,1287,63.45,329.45
Cancelled,8648,855,89.09,877.09
Completed,8652,1304,0.0,549.0
Completed,8655,1305,0.0,988.2
Completed,8658,1306,0.0,1779.0
Completed,8659,1299,0.0,2600.0
Cancelled,8661,1307,0.0,426.0
Completed,8662,1171,0.0,2448.0
Cancelled,8663,1308,0.0,888.0
Completed,8665,1148,0.0,8817.4
Completed,8667,1309,0.0,444.0
Completed,8668,1310,0.0,588.0
Completed,8672,537,0.0,2340.0
Cancelled,8674,1311,0.0,1064.0
Completed,8675,1312,0.0,1036.0
Completed,8679,531,0.0,528.0
Cancelled,8681,1313,0.0,408.0
Completed,8682,1314,0.0,988.0
Completed,8685,1315,0.0,692.0
Completed,8687,1315,0.0,593.0
Completed,8688,1315,0.0,692.0
Completed,8691,1316,0.0,528.0
Completed,8693,1317,29.63,74.43
Completed,8697,446,0.0,1062.1
Completed,8698,446,0.0,942.0
Completed,8700,1318,30.29,108.29
Completed,8703,1319,0.0,3038.0
Completed,8704,1319,0.0,2940.0
Completed,8715,1320,0.0,470.8
Cancelled,8719,1321,0.0,440.0
Completed,8722,1322,103.67,395.67
Completed,8723,1322,103.67,395.67
Completed,8725,1323,0.0,568.0
Completed,8726,1324,0.0,470.0
Cancelled,8727,1324,0.0,470.0
Completed,8732,1058,0.0,409.6
Completed,8733,1058,0.0,409.6
Completed,8734,72,0.0,588.0
Completed,8738,1325,15.0,59.8
Cancelled,8739,598,0.0,429.2
Cancelled,8741,310,0.0,403.6
Cancelled,8743,310,0.0,687.6
Cancelled,8746,569,93.17,485.17
Cancelled,8755,569,0.0,490.0
Completed,65911,1326,35.39,123.28
Cancelled,8756,1327,0.0,556.0
Cancelled,8760,1328,0.0,436.5
Completed,8762,1329,0.0,2626.0
Completed,8773,1330,0.0,427.4
Completed,8777,1307,0.0,426.0
Cancelled,8778,1083,0.0,599.8
Completed,8779,1083,0.0,599.8
Cancelled,8783,1331,15.0,279.0
Cancelled,8790,1211,34.49,322.49
Cancelled,8793,1089,0.0,1296.0
Cancelled,8798,1332,0.0,44.0
Completed,8799,1333,0.0,407.4
Cancelled,8800,1332,0.0,44.0
Cancelled,8801,1334,0.0,440.0
Cancelled,8803,1334,0.0,440.0
Cancelled,8804,1334,0.0,440.0
Cancelled,8805,1335,0.0,528.0
Cancelled,8807,1336,0.0,38.3
Completed,8814,1327,0.0,564.0
Cancelled,8818,1128,0.0,572.0
Completed,8819,1337,0.0,468.0
Completed,8820,1128,0.0,472.0
Cancelled,8822,758,0.0,440.0
Refunded,8826,1,15.0,53.3
Completed,8831,1,0.0,-53.3
Completed,8828,1089,0.0,1296.0
Cancelled,8829,1,15.0,53.3
Cancelled,8830,1,0.0,38.3
Completed,8832,1,0.0,38.3
Completed,8864,1,0.0,-38.3
Completed,8835,1335,0.0,684.0
Completed,8838,85,0.0,1106.0
Completed,8839,1338,0.0,846.0
Cancelled,8840,1256,0.0,440.0
Cancelled,8842,1339,0.0,708.0
Completed,8844,1340,0.0,460.0
Cancelled,8845,1339,0.0,765.0
Cancelled,8846,1339,0.0,765.0
Cancelled,8847,1341,0.0,468.0
Completed,8849,1311,0.0,1010.8
Completed,8850,1342,68.83,518.63
Completed,8857,1343,0.0,516.0
Cancelled,8859,313,0.0,508.0
Completed,8861,1344,0.0,460.0
Cancelled,8866,1345,0.0,516.0
Cancelled,8867,1345,0.0,516.0
Completed,8869,1345,0.0,516.0
Cancelled,8872,1120,0.0,588.0
Cancelled,8875,1321,0.0,440.0
Cancelled,8876,1346,83.69,601.69
Completed,8877,457,0.0,588.0
Completed,8878,457,0.0,708.0
Completed,8879,457,0.0,2072.0
Completed,8882,1347,0.0,2180.0
Completed,8883,986,0.0,435.8
Completed,8886,1345,0.0,490.2
Cancelled,8890,1348,0.0,2160.0
Refunded,8892,1349,0.0,402.0
Completed,8894,1349,0.0,-402.0
Cancelled,8893,1350,0.0,480.0
Completed,8896,1341,0.0,468.0
Completed,8898,1211,34.49,322.49
Completed,8899,1351,0.0,824.0
Cancelled,8902,1352,0.0,768.0
Cancelled,8905,1353,57.45,173.45
Completed,8913,1354,0.0,658.8
Completed,8917,1355,0.0,1846.0
Cancelled,8919,1356,27.69,125.69
Completed,8922,712,0.0,588.0
Cancelled,8928,1357,0.0,519.4
Completed,8929,1357,0.0,519.4
Completed,8931,1358,0.0,1064.0
Cancelled,8932,1359,15.0,431.0
Completed,8934,1359,15.0,461.0
Completed,8935,1360,0.0,406.0
Completed,8938,1361,0.0,828.0
Cancelled,8940,1362,0.0,1998.0
Completed,8944,1363,0.0,468.0
Cancelled,8946,813,0.0,464.0
Cancelled,8949,1364,89.89,317.89
Completed,8950,1364,0.0,456.0
Completed,8951,786,0.0,1635.9
Cancelled,8953,1365,0.0,3988.7
Completed,8958,1366,0.0,540.0
Completed,8966,1367,0.0,425.1
Completed,8969,1072,0.0,676.0
Cancelled,8970,1368,0.0,594.0
Cancelled,8971,198,83.91,377.91
Completed,8974,198,83.91,377.91
Completed,8977,1369,0.0,1056.0
Completed,8978,1370,0.0,456.0
Completed,8979,1371,0.0,508.0
Completed,8983,1372,0.0,431.7
Cancelled,8985,1373,0.0,936.0
Completed,8986,1374,0.0,439.2
Completed,8987,1375,0.0,537.6
Completed,8988,1376,30.69,128.69
Completed,8992,616,0.0,419.7
Completed,8994,1377,0.0,617.4
Completed,8998,1378,0.0,594.0
Completed,9001,1379,0.0,576.0
Completed,9002,1380,0.0,2091.6
Completed,9004,1381,0.0,438.9
Completed,9006,1382,0.0,2112.0
Completed,9010,875,0.0,410.0
Cancelled,9011,1383,0.0,1268.5
Completed,9012,1384,0.0,1056.0
Completed,9013,1350,0.0,657.8
Completed,9015,1383,0.0,521.5
Cancelled,9016,1222,0.0,501.8
Cancelled,9017,890,0.0,468.0
Completed,9018,890,0.0,468.0
Completed,9021,1385,0.0,1273.8
Completed,9023,1386,0.0,599.6
Cancelled,9028,1387,65.43,295.23
Completed,9029,1387,0.0,695.8
Completed,9031,1388,0.0,412.2
Completed,9033,1389,0.0,482.4
Cancelled,9036,1390,55.99,123.99
Completed,9040,1254,0.0,1148.0
Cancelled,9048,1332,0.0,468.0
Cancelled,9049,1390,56.61,155.61
Cancelled,9051,1332,15.0,213.0
Cancelled,9054,1391,15.0,367.0
Completed,9055,1392,0.0,508.0
Cancelled,9056,1393,15.0,113.0
Cancelled,9057,1308,0.0,740.0
Completed,9059,1394,0.0,552.0
Completed,9060,1308,0.0,814.0
Completed,9061,1395,0.0,438.9
Cancelled,9063,1390,56.59,154.59
Completed,9066,1396,0.0,518.0
Completed,9067,1397,0.0,2500.0
Cancelled,9069,1398,0.0,404.0
Completed,9071,927,0.0,2208.0
Cancelled,9072,1399,0.0,450.0
Completed,9074,1400,59.05,255.05
Completed,9077,1401,0.0,404.5
Cancelled,9079,1402,0.0,588.0
Cancelled,9080,1402,0.0,3777.6
Cancelled,9086,1316,0.0,528.0
Cancelled,9088,1403,0.0,687.4
Completed,9091,1404,0.0,444.0
Completed,9094,1405,0.0,2031.3
Cancelled,9100,929,0.0,588.0
Completed,9103,929,0.0,686.0
Cancelled,9105,1406,36.51,135.51
Completed,9113,1407,0.0,1498.0
Cancelled,9116,1399,0.0,438.52
Completed,9117,569,0.0,490.0
Completed,9120,1408,30.69,128.69
Completed,9121,1399,0.0,416.48
Completed,9127,1409,0.0,406.0
Completed,9134,1410,0.0,508.0
Cancelled,9136,785,128.47,520.47
Completed,9145,1398,0.0,414.0
Cancelled,9146,1411,202.47,574.47
Completed,9160,877,0.0,1062.0
Cancelled,9164,1166,0.0,168.0
Pending,9171,1412,0.0,1454.0
Pending,9179,1413,0.0,1198.0
Cancelled,9180,1413,0.0,1198.0
Cancelled,9188,1414,0.0,434.0
Completed,9191,1413,0.0,1486.0
Completed,9199,1415,40.29,328.29
Pending,9217,1416,0.0,888.0
Pending,9223,1303,36.01,110.01
Completed,9225,1303,0.0,444.0
Completed,9249,1414,0.0,434.0
Completed,9297,1417,0.0,558.6
Completed,9306,1402,0.0,1505.4
Completed,9327,1265,0.0,421.6
Cancelled,9335,1,0.0,49.8
Completed,9340,339,0.0,1016.4
Completed,9344,341,0.0,686.08
Pending,9347,1418,0.0,528.0
Cancelled,9352,1419,0.0,908.0
Completed,9374,1420,78.51,332.51
Completed,9388,72,0.0,708.0
Completed,9395,1222,0.0,424.56
Completed,9399,1421,0.0,720.0
Completed,9403,1422,0.0,594.0
Pending,9416,1423,0.0,412.0
Completed,9425,1424,31.09,149.09
Pending,9433,1425,34.49,322.49
Cancelled,9437,380,0.0,4634.0
Completed,9445,1426,0.0,614.0
Completed,9448,1427,0.0,441.8
Pending,9455,1324,0.0,582.0
Completed,9457,1324,0.0,886.0
Pending,9465,1428,36.89,294.89
Cancelled,9471,813,0.0,605.4
Completed,9473,855,0.0,2796.8
Completed,9475,1322,0.0,684.0
Cancelled,9477,813,0.0,755.4
Completed,9478,813,0.0,1372.0
Completed,9483,1429,0.0,537.6
Completed,9486,467,0.0,2134.0
Completed,9487,1430,0.0,432.0
Completed,9490,1078,0.0,952.0
Cancelled,9494,1431,0.0,409.0
Completed,9496,1432,0.0,490.0
Completed,9499,15,0.0,2190.0
Pending,9501,1433,34.49,322.49
Completed,9505,1434,0.0,588.0
Pending,9510,1435,15.0,371.0
Completed,9516,1436,0.0,425.8
Pending,9526,1352,0.0,588.0
Pending,9529,1406,36.51,135.51
Pending,9534,1437,0.0,1368.0
Completed,9535,1437,0.0,1368.0
Completed,9538,1417,0.0,888.0
Pending,9547,1226,0.0,415.0
Completed,9549,1226,0.0,456.0
Cancelled,9556,1253,0.0,1544.0
Pending,9562,1438,0.0,1056.0
Completed,9565,1439,0.0,405.8
Completed,9567,545,0.0,2114.0
Completed,9569,150,0.0,558.0
Completed,9576,1440,28.19,181.59
Completed,9580,938,0.0,756.2
Completed,9596,682,0.0,618.0
Pending,9598,1441,29.49,67.79
Completed,9601,1442,0.0,528.0
Completed,9614,1443,0.0,912.0
Completed,9615,361,0.0,1538.0
Completed,9622,1444,0.0,568.0
Completed,9625,567,0.0,1024.0
Cancelled,9629,1445,0.0,841.6
Cancelled,9632,1446,0.0,404.0
Pending,9634,1447,0.0,4572.0
Cancelled,9645,1448,0.0,747.0
Completed,9646,1448,0.0,560.25
Cancelled,9649,1449,0.0,1617.0
Pending,9659,1450,0.0,518.0
Completed,9661,1447,0.0,1270.0
Completed,9663,1451,0.0,655.31
Completed,9665,913,0.0,1423.1
Pending,9669,1452,0.0,1566.0
Completed,9670,1452,0.0,2610.0
Completed,9677,1264,0.0,804.0
Completed,9687,159,0.0,671.6
Completed,9691,1453,86.69,604.69
Pending,9701,1454,86.51,200.51
Cancelled,9708,1455,0.0,1416.0
Pending,9710,1456,0.0,428.7
Completed,9711,1456,0.0,428.7
Completed,9713,1457,0.0,528.0
Completed,9720,1458,0.0,588.0
Completed,9724,1459,0.0,448.0
Completed,9728,1315,0.0,495.0
Completed,9733,1460,0.0,1584.0
Pending,9736,1461,0.0,848.0
Cancelled,9737,1461,0.0,862.0
Completed,9748,1462,35.29,363.29
Completed,9750,1463,0.0,576.0
Completed,9754,1218,0.0,576.0
Pending,9762,1464,56.59,154.59
Completed,9764,266,0.0,4487.8
Completed,9772,1465,0.0,490.0
Completed,9775,1295,0.0,518.0
Completed,9777,1449,0.0,1681.0
Completed,9781,1466,0.0,408.0
Pending,9783,1467,0.0,476.0
Cancelled,9789,1468,0.0,456.4
Pending,9791,1469,0.0,658.8
Pending,9795,1470,139.83,369.63
Completed,9801,1471,0.0,403.0
Completed,9803,1472,38.69,386.69
Completed,9805,281,0.0,588.0
Completed,9808,1473,0.0,804.0
Cancelled,9812,1474,0.0,3232.94
Cancelled,9819,1474,0.0,2806.94
Cancelled,9820,1474,0.0,804.0
Completed,9826,1262,0.0,754.0
Completed,9829,478,0.0,408.0
Completed,9832,523,32.49,220.49
Completed,9839,642,0.0,426.0
Cancelled,9842,1475,0.0,518.0
Completed,9844,1223,0.0,936.0
Completed,9846,1476,0.0,470.0
Completed,9849,1477,0.0,1624.0
Completed,9852,1478,0.0,1538.0
Completed,9857,1479,0.0,472.0
Pending,9859,1480,0.0,576.0
Completed,9861,1481,0.0,912.0
Cancelled,9864,1482,0.0,460.0
Completed,9867,1254,0.0,1176.0
Pending,9874,1483,62.43,292.23
Completed,9893,1484,0.0,429.3
Completed,9895,545,0.0,1306.3
Pending,9899,1485,0.0,588.0
Completed,9901,1485,0.0,1176.0
Completed,9904,1486,0.0,409.6
Completed,9907,1487,108.75,504.75
Pending,9909,1488,0.0,1176.0
Completed,9912,1489,0.0,804.0
Pending,9917,1490,125.03,344.63
Completed,9925,1491,0.0,468.0
Completed,9927,386,0.0,1622.8
Pending,9935,1217,0.0,408.0
Completed,9937,1217,0.0,408.0
Completed,9942,1383,0.0,1344.5
Completed,9944,205,0.0,596.0
Completed,9948,1492,0.0,1176.0
Completed,9953,1493,0.0,555.0
Completed,9954,833,0.0,503.6
Cancelled,9956,1420,0.0,588.0
Cancelled,9957,1420,0.0,588.0
Completed,9960,1494,0.0,156.0
Completed,9963,1495,0.0,489.8
Completed,9966,1496,0.0,598.0
Pending,9969,1423,0.0,1807.4
Pending,9970,1423,0.0,1205.4
Cancelled,9975,1475,0.0,518.0
Completed,9978,1497,0.0,448.0
Completed,9981,1498,0.0,576.0
Completed,9993,1499,0.0,420.8
Cancelled,9996,1345,0.0,3096.0
Completed,9997,1345,0.0,2941.2
Completed,10000,1500,0.0,888.0
Completed,10008,1501,0.0,264.0
Completed,10010,436,0.0,1608.0
Completed,10013,1502,0.0,518.0
Pending,10015,1503,0.0,518.0
Completed,10018,1504,0.0,933.3
Completed,10022,1505,0.0,518.0
Completed,10024,1506,0.0,3952.8
Cancelled,10030,1507,0.0,1572.0
Completed,10032,1508,0.0,2112.0
Completed,10034,1272,50.39,157.99
Cancelled,10040,747,0.0,2056.0
Completed,10045,711,0.0,45.8
Completed,10047,1509,0.0,736.0
Pending,10049,375,0.0,773.7
Cancelled,10051,1510,0.0,1176.0
Completed,10054,1511,0.0,1572.0
Completed,10056,1510,0.0,1176.0
Completed,10063,1512,0.0,430.6
Pending,10068,1513,59.09,257.09
Cancelled,10074,1514,0.0,588.0
Completed,10076,1514,0.0,588.0
Completed,10080,1515,15.0,366.0
Pending,10084,1511,59.05,255.05
Completed,10086,813,0.0,940.0
Completed,10088,1511,0.0,480.0
Completed,10097,518,0.0,1416.0
Completed,10098,375,0.0,779.6
Completed,10104,72,0.0,588.0
Completed,10111,1516,0.0,1499.0
Completed,10112,541,0.0,495.4
Pending,10117,1222,48.43,348.23
Cancelled,10121,1102,0.0,465.0
Completed,10125,1083,0.0,428.9
Completed,10128,1517,116.29,644.29
Pending,10131,1518,0.0,804.0
Pending,10132,1518,0.0,804.0
Completed,10134,1519,0.0,518.0
Completed,10136,1518,0.0,804.0
Completed,10138,1520,56.11,130.11
Completed,10143,1521,0.0,410.9
Pending,10145,1522,15.0,179.7
Cancelled,10148,1474,0.0,894.0
Cancelled,10151,1523,58.59,256.59
Pending,10154,1524,0.0,560.0
Completed,10157,1504,0.0,409.6
Completed,10160,1525,0.0,554.0
Completed,10165,669,0.0,588.0
Pending,10168,1526,0.0,409.2
Completed,10170,1527,0.0,409.2
Completed,10174,1528,0.0,549.0
Cancelled,10177,1529,0.0,1176.0
Cancelled,10181,1529,0.0,1176.0
Cancelled,10186,1530,77.39,275.39
Cancelled,10189,1531,0.0,466.2
Completed,10192,1532,0.0,457.6
Cancelled,10194,1533,0.0,419.5
Pending,10197,1534,93.17,485.17
Cancelled,10202,1535,0.0,2072.0
Cancelled,10208,1536,0.0,560.0
Completed,10214,1537,0.0,405.0
Completed,10217,1538,0.0,532.0
Pending,10219,1539,51.95,237.95
Completed,10220,1539,51.95,237.95
Completed,10223,1540,0.0,423.0
Pending,10225,1541,30.97,142.97
Completed,10230,1542,0.0,990.0
Completed,10231,1543,0.0,497.9
Completed,10234,1544,0.0,412.0
Cancelled,10239,1545,0.0,2006.0
Cancelled,10247,1546,0.0,588.0
Cancelled,10248,1546,0.0,588.0
Completed,10250,1547,0.0,847.2
Cancelled,10251,1546,0.0,588.0
Completed,10253,1548,0.0,568.0
Cancelled,10254,1546,0.0,588.0
Completed,10257,1549,0.0,1554.0
Completed,10259,1550,0.0,594.0
